timestamp,source_ip,source_port,destination_ip,destination_port,attack_type,protocol,severity,detected_patterns,session_id
2025-05-06T17:50:57.820170,127.0.0.1,52353,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.618562,127.0.0.1,52345,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.607541,127.0.0.1,52346,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.596136,127.0.0.1,52344,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.585689,127.0.0.1,52343,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.554340,127.0.0.1,52341,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.491886,127.0.0.1,52340,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.414789,127.0.0.1,52337,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.399611,127.0.0.1,52336,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.369384,127.0.0.1,52334,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.321919,127.0.0.1,52331,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.291467,127.0.0.1,52329,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.273219,127.0.0.1,52328,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.184971,127.0.0.1,52326,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.137257,127.0.0.1,52321,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.125988,127.0.0.1,52320,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.111979,127.0.0.1,52319,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:57.076138,127.0.0.1,52318,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546657-127.0.0.1
2025-05-06T17:50:56.811997,127.0.0.1,52315,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.796795,127.0.0.1,52313,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.780045,127.0.0.1,52312,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.730312,127.0.0.1,52306,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.693929,127.0.0.1,52304,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.684430,127.0.0.1,52303,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.673137,127.0.0.1,52302,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.463638,127.0.0.1,52298,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.453188,127.0.0.1,52297,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.438897,127.0.0.1,52296,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.327958,127.0.0.1,52294,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.273241,127.0.0.1,52286,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.263125,127.0.0.1,52285,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.251995,127.0.0.1,52284,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.223262,127.0.0.1,52282,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.213291,127.0.0.1,52281,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.202246,127.0.0.1,52278,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.188970,127.0.0.1,52279,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.164965,127.0.0.1,52277,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.154561,127.0.0.1,52276,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.104512,127.0.0.1,52271,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.093926,127.0.0.1,52272,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.065397,127.0.0.1,52268,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.053209,127.0.0.1,52267,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.042480,127.0.0.1,52266,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.030959,127.0.0.1,52265,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:56.000074,127.0.0.1,52264,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546656-127.0.0.1
2025-05-06T17:50:55.807581,127.0.0.1,52257,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.798606,127.0.0.1,52258,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.789259,127.0.0.1,52256,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.751562,127.0.0.1,52255,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.512711,127.0.0.1,52249,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.503451,127.0.0.1,52248,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.491978,127.0.0.1,52247,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.482204,127.0.0.1,52246,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.471164,127.0.0.1,52245,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.425603,127.0.0.1,52243,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.332523,127.0.0.1,52240,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.314491,127.0.0.1,52238,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.253844,127.0.0.1,52236,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.238266,127.0.0.1,52235,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.190092,127.0.0.1,52232,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.158497,127.0.0.1,52231,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.108172,127.0.0.1,52229,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.098241,127.0.0.1,52228,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.029978,127.0.0.1,52222,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.017651,127.0.0.1,52223,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:55.006655,127.0.0.1,52221,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546655-127.0.0.1
2025-05-06T17:50:54.996419,127.0.0.1,52219,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.960801,127.0.0.1,52220,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.741490,127.0.0.1,52217,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.709684,127.0.0.1,52214,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.633419,127.0.0.1,52212,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.592973,127.0.0.1,52208,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.581762,127.0.0.1,52207,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.570912,127.0.0.1,52206,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.376144,127.0.0.1,52202,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.366431,127.0.0.1,52201,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.353968,127.0.0.1,52200,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.260111,127.0.0.1,52198,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.196664,127.0.0.1,52197,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.160808,127.0.0.1,52191,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.150561,127.0.0.1,52190,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.123078,127.0.0.1,52187,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.112175,127.0.0.1,52184,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.102639,127.0.0.1,52183,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.089908,127.0.0.1,52185,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.073190,127.0.0.1,52181,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.057427,127.0.0.1,52180,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.018158,127.0.0.1,52177,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:54.007690,127.0.0.1,52176,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546654-127.0.0.1
2025-05-06T17:50:53.949238,127.0.0.1,52169,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.937531,127.0.0.1,52170,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.918604,127.0.0.1,52168,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.908255,127.0.0.1,52167,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.871441,127.0.0.1,52166,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.669743,127.0.0.1,52161,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.660563,127.0.0.1,52160,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.651422,127.0.0.1,52159,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.642002,127.0.0.1,52158,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.606124,127.0.0.1,52157,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.402881,127.0.0.1,52151,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.386951,127.0.0.1,52149,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.371073,127.0.0.1,52148,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.356195,127.0.0.1,52147,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.343196,127.0.0.1,52146,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.247142,127.0.0.1,52143,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.231873,127.0.0.1,52142,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.184640,127.0.0.1,52139,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.169673,127.0.0.1,52138,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.108754,127.0.0.1,52136,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.025267,127.0.0.1,52132,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:53.014772,127.0.0.1,52131,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546653-127.0.0.1
2025-05-06T17:50:52.934569,127.0.0.1,52127,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.924737,127.0.0.1,52126,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.914604,127.0.0.1,52123,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.904394,127.0.0.1,52122,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.885507,127.0.0.1,52121,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.870109,127.0.0.1,52120,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.687897,127.0.0.1,52119,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.657380,127.0.0.1,52117,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.625755,127.0.0.1,52115,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.549054,127.0.0.1,52113,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.502440,127.0.0.1,52109,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.490306,127.0.0.1,52108,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.454225,127.0.0.1,52107,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.273486,127.0.0.1,52103,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.264489,127.0.0.1,52101,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.254175,127.0.0.1,52102,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.112937,127.0.0.1,52098,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.073701,127.0.0.1,52095,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.063960,127.0.0.1,52094,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.016386,127.0.0.1,52089,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:52.007136,127.0.0.1,52086,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546652-127.0.0.1
2025-05-06T17:50:51.997302,127.0.0.1,52085,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.987559,127.0.0.1,52084,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.972648,127.0.0.1,52083,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.924857,127.0.0.1,52080,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.908712,127.0.0.1,52079,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.857465,127.0.0.1,52074,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.847868,127.0.0.1,52075,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.832430,127.0.0.1,52073,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.796672,127.0.0.1,52070,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.787654,127.0.0.1,52069,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.776744,127.0.0.1,52068,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.739441,127.0.0.1,52067,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.563607,127.0.0.1,52061,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.552793,127.0.0.1,52059,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.542332,127.0.0.1,52060,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.525480,127.0.0.1,52058,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.512633,127.0.0.1,52057,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.320100,127.0.0.1,52055,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.274725,127.0.0.1,52050,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.261546,127.0.0.1,52048,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.252448,127.0.0.1,52049,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.242520,127.0.0.1,52047,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.179703,127.0.0.1,52045,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.149190,127.0.0.1,52043,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.088122,127.0.0.1,52039,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.074825,127.0.0.1,52040,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:51.040086,127.0.0.1,52037,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546651-127.0.0.1
2025-05-06T17:50:50.940947,127.0.0.1,52034,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.929998,127.0.0.1,52033,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.850740,127.0.0.1,52029,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.835391,127.0.0.1,52027,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.782973,127.0.0.1,52024,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.742148,127.0.0.1,52023,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.618726,127.0.0.1,52021,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.557089,127.0.0.1,52018,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.476672,127.0.0.1,52016,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.383479,127.0.0.1,52012,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.368329,127.0.0.1,52011,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.351385,127.0.0.1,52010,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.322755,127.0.0.1,52009,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.231740,127.0.0.1,52008,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.171651,127.0.0.1,52004,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.064813,127.0.0.1,52003,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:50.033630,127.0.0.1,52001,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546650-127.0.0.1
2025-05-06T17:50:49.969303,127.0.0.1,51998,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.909415,127.0.0.1,51991,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.898774,127.0.0.1,51989,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.888141,127.0.0.1,51988,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.877928,127.0.0.1,51987,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.860994,127.0.0.1,51986,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.851050,127.0.0.1,51985,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.774926,127.0.0.1,51980,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.766142,127.0.0.1,51981,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.756438,127.0.0.1,51979,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.709863,127.0.0.1,51976,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.683596,127.0.0.1,51973,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.673688,127.0.0.1,51972,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.664488,127.0.0.1,51971,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.653666,127.0.0.1,51970,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.617390,127.0.0.1,51969,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.461920,127.0.0.1,51965,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.411930,127.0.0.1,51962,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.401655,127.0.0.1,51961,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.340458,127.0.0.1,51960,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.264075,127.0.0.1,51958,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.248527,127.0.0.1,51957,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
2025-05-06T17:50:49.218296,127.0.0.1,51955,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746546649-127.0.0.1
